geodesic,resistance,protected
0.0279410482976146,0.024525591367936223,0.010390751384275638
0.03014588431009871,0.01966635678354233,0.009114718916886668
0.027498434492642925,0.019694434222118747,0.00807874160457016
0.02711256724073618,0.019450417134815445,0.008552374111466109
0.024494749994642247,0.018623486587705074,0.0073087667407206085
0.02393241773459712,0.018214181456433,0.009381463175112131
0.023425611555965994,0.018958524696583587,0.005960565499996805
0.02253416422310004,0.02056699809750412,0.014192484917280293
0.020961778796189306,0.018987437068470184,0.012357164507146839
0.018530116449887873,0.022608783582295046,0.014372579982588864
0.018078562322382606,0.015972952418339386,0.012024965961378737
0.02047717880521715,0.01546596406762023,0.01475956810584682
0.01869977246992463,0.014392652156732735,0.016089600057115336
0.017349480618954385,0.014252673562236255,0.0037443925286116315
0.01850403310389139,0.02452026618223764,0.0015991760262869521
0.015251299826149223,0.019038220809357517,0.00028558822563961217
0.018904860034951898,0.01967404948523916,0.0
0.014336920066156224,0.017861283766392493,0.015677319707567063
0.012721596215697739,0.020335380499437405,0.014667187867373994
0.011376681637032576,0.02203475803536744,0.013441303786663987
0.01066019056605104,0.02525495184415755,0.01260088621033752
0.008837267084389196,0.01668147187202192,0.011911802241039849
0.01081122204553951,0.013381080978346891,0.01568519924028799
0.00852771141308914,0.012414836227703414,0.01695828204726763
0.02050730940748064,0.019288169321905378,0.02346871724975745
0.020002713001556493,0.023126539697596937,0.022462196418962285
0.018012202223499113,0.01891567351267554,0.021540719591659374
0.017549935218470564,0.01182530513816849,0.020492421086548678
0.01950295537560046,0.01045017440868032,0.020139677429710783
0.016172221344124216,0.009775797909201057,0.0181988441791179
0.015160111260688898,0.009234286733050023,0.01352120695702339
0.009147337437653528,0.015342424359167406,0.012921495440034743
0.009060913764441299,0.013506315246829922,0.01174675090909301
0.007918649969584796,0.011655385581109472,0.018099683254693695
0.01021377357693082,0.01334640562804912,0.017523754504094036
0.012376667191616038,0.010102840059119208,0.015203566049012207
0.0051796743625181696,0.009461143813206428,0.014920960540868503
0.004196010779229318,0.009216316222210827,0.012721074104010683
0.004761388427598184,0.008706257707368579,0.012111291171407763
0.004132338811695231,0.007702214787921524,0.011466548039995243
0.005151294886305069,0.009660295461404017,0.010435281518412784
0.006129803407459253,0.008423771322414087,0.010135511084915921
0.008295284309644194,0.006455191445487656,0.005129880826099401
0.00959176715596005,0.0062553305770383216,0.004496821321527059
0.01031992940252389,0.007086212733176549,0.0055735925574636
0.011941458945870481,0.004573819793549111,0.0037420529339122254
0.002898663243857431,0.001377917718912182,0.0029679789830712043
0.00031410325786106907,0.0005060809624398468,0.0024093760939578115
0.0,0.008687854644126606,0.0044073818275832035
0.013011646575161111,0.00943630329033967,0.005506999580849639
0.01357945219611257,0.006597989886532461,0.0059431587215641336
0.014901125196680716,0.013138490600724542,0.0074941668383623605
0.018865767540041097,0.013562771599820746,0.007768344129679503
0.017923264755048525,0.01454001100102195,0.007938912561597478
0.0170745666361714,0.015181868010976696,0.008392274940142544
0.012797631039006413,0.014753888054918122,0.009789096602340676
0.016908729883184426,0.02238441181918988,0.00948980844671259
0.016825576319616703,0.021818699412523665,0.011958322057915659
0.013404944498763128,0.024017545423966356,0.012515877165426471
0.01314446558410614,0.02067942007892762,0.013424247988110045
0.010622404631255557,0.025246417603075163,0.015562158724852065
0.01015422907305185,0.026188412215644385,0.015845295271578037
0.017130767650647194,0.026512123406964596,0.016757628121967585
0.016447191030591602,0.02937554333176166,0.019729694231245116
0.013886272538139509,0.012045995119392632,0.021266180567375895
0.013410425111755804,0.011563812374333174,0.018267325066085055
0.01333456826874176,0.002120490848900691,0.017771532737297185
0.012867046867928004,0.0006100798760778672,0.008599807911104044
0.012828678624410663,0.0004892975288509042,0.010153694628950213
0.013852924157544733,0.0,0.0018524893886203264
0.009380173501726095,0.006525701816791342,0.0004084015051649171
0.008772236085892587,0.00701450293954809,0.0006311560136425754
0.008693418039513772,0.0057938479133509725,0.0005364062696466319
0.00932127932275729,0.008358383977924124,0.0013105275809533416
0.007891731115127091,0.008847561889633463,0.0023440585750116637
