geodesic,resistance,protected
0.0006145434406257466,0.01744420984623908,0.012782890232319197
0.0007229604423311718,0.013632844117059156,0.01341871890820084
0.0038583478808324754,0.013069625157484051,0.011605953189354173
0.0043194746583222355,0.008358531564754607,0.014080049922399083
0.007041500622144509,0.009639560533795461,0.015779427458329116
0.00721476175116807,0.007674954944699014,0.018999621267119227
0.008216662913611455,0.005114036452246919,0.010426141294983598
0.008485682624252287,0.006530239551410862,0.007125750401308569
0.013486513534331515,0.004984536700629768,0.00615950565066509
0.013731046960212386,0.006752202448501211,0.019067671423431017
0.017539435109890113,0.004638189025863216,0.018612472337595998
0.011807497880840526,0.008599175553661678,0.020432401585227133
0.008886935600460905,0.004562332182849172,0.017923921274100134
0.018826553889421796,0.0040948107820354155,0.014339766591335389
0.018357103158676245,0.004056442538518076,0.014400163431501767
0.01940195285989361,0.005080688071652146,0.013025032702013597
0.020900444532830464,0.0006079374158335078,0.012350656202534335
0.022843232385596594,0.007222147658663465,0.0118091450263833
0.020553910984459637,0.008802728647850276,0.01502820031091782
0.019361429789850407,0.0,0.013849873106216704
0.004777330125664806,0.0016393432298262799,0.013750407856911225
0.0030059686561523698,0.0005490432368647019,0.009087093782129083
0.005648512702089978,0.006187714796497271,0.007250984669791598
0.006733911626281163,0.008487732338920277,0.00540005500407115
0.009384137876199216,0.009612814718469496,0.007091075051010796
0.010606422935352898,0.009292681498190477,0.003847509482080886
0.010990195495995576,0.010284422423635994,0.011582287946226896
0.012770917222115968,0.00896088881476006,0.012285347933978693
0.0144314813423083,0.009236858856405425,0.012337174052064744
0.01568162506621891,0.009514780432873522,0.0133412169715118
0.0176341283661722,0.01006410834322019,0.003404964884365695
0.023719318734557127,0.010788303650140005,0.0021684407453757657
0.020289186718996897,0.01225688518007996,0.0001998608684493346
0.01243707168412505,0.013356643472361264,0.0
0.007577837099731158,0.013486719104077359,0.013341543310214869
0.0076059145383075705,0.015599708900467288,0.010829150370587431
0.007361897451004271,0.014199257570398346,0.007633248295950502
0.006534966903893901,0.01520412661455184,0.006761411539478167
0.006125661772621825,0.016064091781324195,0.012813809512062914
0.006870005012772412,0.016668029912038813,0.012505335002107537
0.00847847841369294,0.01848849105726318,0.01285332046357078
0.006898917384659009,0.0189399100979402,0.008375821425939012
0.010520263898483867,0.01934295057688812,0.006865410453116188
0.003884432734528212,0.02372625400529272,0.006744628105889225
0.0033774443838090543,0.027315078750477704,0.006255330577038321
0.0023041324729215595,0.026826890319848386,0.012781032393829663
0.0021641538784250795,0.02475933468618185,0.01326983351658641
0.012431746498426464,0.024147454674144385,0.012049178490389292
0.01861607933909205,0.024201418330958416,0.014613714554962446
0.019251908014973694,0.023194401993738296,0.015102892466671784
0.017439142296127027,0.02674138753269751,0.015851016652633998
0.01991323902917194,0.022003512213141986,0.011697640509136388
0.021612616565101973,0.021658756207721765,0.007905837649451358
0.024832810373892084,0.02145574316313771,0.006954188255188993
0.016259330401756453,0.01907993508923889,0.006746747750751989
0.012958939508081425,0.016650930176316654,0.005601715386532398
0.011992694757437947,0.015881006821964236,0.010032362549387918
0.01492028288890194,0.01562487228199645,0.011937289634239283
0.013084173776564456,0.023286319794022566,0.011349656908660768
0.011233244110844006,0.014902498333684813,0.002169016077717481
0.012924264157783654,0.013545429300077797,0.00044937616715021194
0.009680698588853742,0.013157351818401353,0.00047850788116915227
0.00923815399113855,0.012889102461499193,0.00020577057717406018
0.00800162985214862,0.012295852790080764,0.003809504597498895
0.006033049975222189,0.026785879468445618,0.002015128853033561
0.005833189106772854,0.025947188090998562,0.003048585869559391
0.016662339477360285,0.025137757998902617,0.0031762639840597004
0.013466437402723358,0.024922843083543724,0.003369357072192665
0.012594600646251022,0.026095756742354204,0.005333334861616745
0.014209010532711865,0.027065774573655176,0.0058331891067728535
0.012698599559889041,0.027710308798781072,0.004165351193131571
0.012577817212662079,0.010422996200184758,0.004949891174916836
0.012088519683811175,0.012712798596294842,0.005158896924186916
0.013739026756224211,0.012992137420840034,0.005228897111994882
0.012787377361961847,0.014913858141533022,0.007308078424166494
0.012579936857524844,0.012846467862141383,0.017486755772764997
0.011434904493305252,0.014830752056099333,0.022789148630289836
0.009417484968748247,0.015930865855507313,0.022699455542274892
0.006104100527466429,0.03071427462580182,0.021819690115046798
0.005516467801887914,0.029990496268965824,0.019496998146682574
0.008002205184490335,0.028859260851961284,0.019151972803519626
0.006282565273923066,0.026811678851024374,0.017667205702974694
0.006311696987942006,0.000880504970765497,0.03403346978540815
0.005627418529598794,0.0030269123482650085,0.03038653432185869
0.00964269370427175,0.01071016851073762,0.029081900667124284
0.003818060253739293,0.009758688579219486,0.02873961094773167
0.002784603237213463,0.008577628455494755,0.027292065141969045
0.0026569251227131535,0.01323549285616811,0.02423042469091367
0.002463832034580189,0.012111192842090465,0.023865067399913432
0.0004998542451561082,0.010396897396878211,0.022881882053642093
0.0,0.009706697971607498,0.02207512419584522
0.009998540299904426,0.009895600855063892,0.02047301088094079
0.010783080281689691,0.009467677299070644,0.0157464718958337
0.010992086030959771,0.00812590640573531,0.011945529309890016
0.011062086218767737,0.008545319907896465,0.010931786174262268
0.01314126753093935,0.0064281613676822336,0.01045003809496415
0.01695595952351698,0.006100790874088281,0.012200500481418566
0.016866266435502035,0.005995401191148962,0.014018546172686181
0.01598650100827394,0.0050301776217037564,0.016488990364243016
0.013663809039909717,0.0023692305277171655,0.008885952112322182
0.013318783696746769,0.003390386328169712,0.008201275562463702
0.011834016596201837,0.004848690413570117,0.006426562034046027
0.0282002806786353,0.0060994399620996585,0.006137303770533627
0.024553345215085835,0.007564012130832124,0.02215696651142696
0.02324871156035143,0.004053304350323462,0.023399447358658364
0.022906421840958816,0.005257544274955108,0.021031710319097913
0.02145887603519619,0.006939611479986121,0.01845286121767913
0.018397235584140817,0.009230597219820242,0.017727892707731563
0.01803187829314058,0.004314792490413248,0.01737026931911032
0.01704869294686924,0.0031270293675754787,0.013905317188618526
0.016241935089072367,0.0006686994996344731,0.012668110872634097
0.014639821774167935,0.01731104571387297,0.014487827326590104
0.009913282789060847,0.016653936420723194,0.00994000692882341
0.006112340203117164,0.014130649120277946,0.015478586692999148
0.005098597067489415,0.02364581331265889,0.00791515039398566
0.004616848988191296,0.023562659749091167,0.007652419530720185
0.006367311374645712,0.02014202792823759,0.00727972416898986
0.008185357065913328,0.019881549013580604,0.005261508199159247
0.010655801257470161,0.01735948806073002,0.004872371724547047
0.003052763005549329,0.016891312502526314,0.005049478247295643
0.002368086455690848,0.030984409974391797,0.006221990232349776
0.0005933729272731733,0.03044800953344932,0.007890945792637572
0.0003041146637607732,0.017506326633388584,0.01175392953817454
0.014998506105653913,0.018391487503909894,0.010430461078589042
0.013623375376165743,0.02170088774926697,0.011605626393657994
0.01294899887668648,0.024342765448367845,0.010816852011947072
0.012407487700535446,0.030259351206009092,0.013574405447415862
0.012594117643640091,0.03122261716237467,0.011058142171513212
0.01263434478069185,0.032339542581194494,0.010090327775131802
0.011931284792940052,0.030202032717375826,0.013486168718291652
0.01293551672621689,0.02738763534346638,0.016185572022549916
0.013939559645663945,0.022954008613558074,0.016219878603756385
0.01455556170040892,0.022543347782741953,0.017033500377593352
0.012459746371024273,0.015958068188897685,0.017925325931215316
0.011711297724811208,0.01546998791229981,0.004154913673905384
0.014549611128618418,0.01445990660876419,0.0024798481636822624
0.008009110414426337,0.014728549422153903,0.0009993762162087186
0.008433391413522541,0.010967599344831982,0.004392427025363986
0.006607590014128929,0.018151296741485138,0.0008248380502859044
0.010083580742037957,0.01885804240787193,0.0003937647663951869
0.010511560698096532,0.011880362516393222,0.0
0.0058148893078040845,0.00974058101020857,0.001063122719679096
0.00524917690113787,0.009103690204820948,0.006344577835976644
0.00744802291258056,0.0070692531585812915,0.0065154457522663845
0.0041098975675418255,0.005047102654182483,0.00856102795059024
0.008676895091689367,0.0095491643651089,0.009993153357855932
0.00961888970425859,0.004860061173358694,0.010356281106132788
0.009942600895578801,0.011217884699495837,0.010745569697426004
0.012806020820375866,0.004238209789193195,0.011991122613681945
0.013219453633622022,0.01165791409172719,0.013627135294798478
0.01370163637868148,0.012916961025592099,0.014780182658864827
0.018739746936223316,0.013508793569971148,0.02099254714189855
0.018250945813466566,0.013927581354921842,0.020985225531166714
0.018995469733118473,0.016278941118601595,0.02075917643070785
0.016907064775090533,0.0179379089951859,0.018979803040794607
0.016417886863381193,0.018556814634669426,0.02018062270035423
0.015193631570873768,0.02000384331186482,0.0185519131949853
0.019347007714371377,0.026358376601101074,0.018153271963200168
0.013557892450742766,0.025782447850501416,0.018713871490187217
0.008994655091195942,0.023462259395419585,0.015747049114161707
0.008431436131620838,0.02317965388727588,0.015574214666132206
0.018200570336955064,0.020979767450418057,0.012132006988781583
0.01923942904145856,0.020369984517815135,0.013619073098383236
0.0160211635681922,0.015106126871596542,0.011888052072978817
0.0037203425388913918,0.016796171104516353,0.014406829318619318
0.005001371507932247,0.019555818337846663,0.0037511071779771643
0.003036765918835798,0.014014282089705905,0.004763507185322417
0.0004758474263837036,0.012661895903382776,0.002012703576902573
0.001892050525547646,0.02191474317364348,0.0003888965289229971
0.00034634767476655215,0.02317540518973024,0.0006145434406257466
0.002114013422637995,0.019306164413453918,0.0007229604423311718
0.0,0.018946349508535312,0.0038583478808324754
0.003960986527798463,0.01772422691924723,0.0043194746583222355
0.00023864274155799804,0.01438013711151581,0.007041500622144509
0.0005433782438278006,0.015406081865660816,0.00721476175116807
0.000744532385889094,0.013813040036230849,0.008216662913611455
0.0007569986303609716,0.016525230682346032,0.008485682624252287
0.0041930375085736625,0.016453602804645796,0.013486513534331515
0.0028984582173722908,0.01388794955161349,0.013731046960212386
0.004479039206559103,0.013529530368898252,0.017539435109890113
0.004638189025863216,0.013901225665838346,0.011807497880840526
0.005224443322566434,0.01331973861487773,0.008886935600460905
0.005187232262727918,0.009796038577176116,0.018826553889421796
0.01064999937642826,0.02054513191819581,0.018357103158676245
0.008349981834005255,0.020224682803820573,0.01940195285989361
0.014075099298400486,0.018830734280886528,0.020900444532830464
0.007545032674735054,0.021169792427337183,0.022843232385596594
0.006553291749289538,0.022786720472499376,0.020553910984459637
0.004322699788896845,0.021405095936875212,0.019361429789850407
0.00459866983054221,0.020520425120544094,0.004777330125664806
0.004876591407010307,0.01933328116764613,0.0030059686561523698
0.005425919317356976,0.01928310989522897,0.005648512702089978
0.006150114624276791,0.021808126941576952,0.006733911626281163
0.0076186961542167465,0.01862249972540687,0.009384137876199216
0.00871845444649805,0.017267229943153464,0.010606422935352898
0.008848530078214146,0.010908135084291138,0.010990195495995576
0.010961519874604074,0.011926776452764463,0.012770917222115968
0.009561068544535133,0.012371297953740989,0.0144314813423083
0.010565937588688627,0.012812484392895816,0.01568162506621891
0.011425902755460982,0.014959117239505309,0.0176341283661722
0.012029840886175598,0.012653432018965691,0.023719318734557127
0.013850302031399966,0.012606833693429857,0.020289186718996897
0.014301721072076987,0.010111762664159842,0.0070563666463553006
0.01470476155102491,0.008780878285880242,0.01941333688452546
0.019088064979429505,0.007302425010600935,0.02161817289700957
0.011784943846905638,0.017072328714615743,0.018970723079553786
0.01508294518808162,0.008993835426816572,0.018584855827647042
0.015600500959867203,0.007218497097054045,0.015967038581553107
0.02174926176994147,0.005996821741455387,0.015404706321507979
0.02003293744934576,0.00454931580896503,0.014897900142876853
0.022695348625369465,0.024521644288688055,0.0140064528100109
0.02200186421405262,0.025178965690578606,0.012434067383100166
0.022933816988493352,0.02381307221008973,0.010002405036798733
0.02267688972461449,0.025481422448346003,0.009550850909293468
0.02218870129398517,0.016885095452640254,0.013659710939290502
0.020121145660318633,0.003794916285087182,0.015750217738932645
0.01950926564828117,0.0027852256962137877,0.01194946739212801
0.0195632293050952,0.0004481679627691825,0.015968799908303143
0.01855621296787508,0.0,0.010172061056835493
0.01736532318727877,0.004630863526882665,0.008821769205865245
0.01702056718185855,0.00431314895945026,0.009976321690802254
0.016817554137274496,0.005533961542158305,0.006723588413060084
0.014441746063375675,0.01030644700531427,0.010377148621862762
0.012012741150453438,0.012623840981781409,0.011894548669525832
0.011242817796101022,0.013064006082198008,0.012075937539708566
0.010986683256133237,0.013696334841088719,0.005809208653067086
0.010264309307821599,0.019839822186780043,0.004193884802608601
0.008907240274214584,0.02495511626781996,0.002848970223943438
0.00851916279253814,0.025168442659879796,0.002132479152961901
0.008250913435635979,0.023336370926510704,0.00030955567130005736
0.007657663764217551,0.023717835161667627,0.002283510632450372
0.023456664700313223,0.022048932730366753,0.0
0.026056066611383166,0.018418371101021402,0.016130883279064114
0.005784807174321544,0.01744182141863611,0.012292512903372554
0.010275669115669808,0.017038366709926474,0.016503379088293954
0.00820827883627817,0.017966228332072762,0.011979597994391505
0.01019256303023612,0.01671508959109125,0.011475001588467357
0.0055186939966287134,0.01748396338800663,0.009484490810409975
0.006857173983356941,0.01450613772064127,0.009022223805381424
0.010258423002774165,0.013409890890697171,0.010975243962511323
0.009931052509180213,0.011872516381508425,0.007644509931035076
0.009825662826240894,0.01674730306178683,0.006632399847599759
0.008860439256795688,0.011303093429283654,0.0006196260245643892
0.007007419553580382,0.011864158369748214,0.0005332023513521593
0.007220647963261644,0.011198867968733178,0.0006090614435043428
0.008678952048662049,0.010136373640149004,0.0016860621638416797
0.00992970159719159,0.007745639692757116,0.003848955778526898
0.011394273765924057,0.0020331699615640337,0.0033480370505709687
0.008691493376186679,0.0032940978348586602,0.0043317006338598205
0.009895733300818325,0.0009144182738214588,0.004897078282228687
0.011577800505849339,0.007407303004835915,0.004395372601393908
0.02123279665250551,0.0011205665429706285,0.005286984740935571
0.02018513094203613,0.0003892760384124899,0.006265493262089755
0.021639890837576135,0.00041979619466637764,0.008430974164274695
0.02271957007158921,0.00037121240674392684,0.009727457010590551
0.018802948182917525,0.0015697590884533605,0.01045561925715439
0.01449595650157572,0.002328725507398488,0.012077148800500983
0.012606192302733566,0.0028896887195862912,0.005629048169231708
0.01185633958421448,0.004515550945892586,0.00821360815522807
0.022302507857340576,0.0038085456743340356,0.00852771141308914
0.02146381647989352,0.0032083040586943956,0.004483935162071972
0.020654386387797576,0.002294488121521325,0.00505174078302343
0.020439471472438683,0.0008318082671493507,0.006373413783591577
0.021612385131249162,0.0007732719829343846,0.007390439882203976
0.022582402962550135,0.012640841597807902,0.009803833090503759
0.02322693718767603,0.011970375404443132,0.010418472351656197
0.019740015834361385,0.013722844150791724,0.012052799591902613
0.02095759506233668,0.011000200798735508,0.012995302376895185
0.018452605087220502,0.009157194763837672,0.013844000495772312
0.0148911415907446,0.006981346745345468,0.01743217825283345
0.014611802766199408,0.006801419084450038,0.01703151977027894
0.010390751384275638,0.009425919085286179,0.0179075020609658
0.012265184924026685,0.00923799299509918,0.014655657852905275
0.011348185100957843,0.007013851791756306,0.01949872408383684
0.012290429093941862,0.00662239027983079,0.016255573474330834
0.009114718916886668,0.007045553905550124,0.013553381732902372
0.013422230832123197,0.00527707131959905,0.01227038384636505
0.013883760130694174,0.00674454876637931,0.010714334706795019
0.0152856452383786,0.0073182881555245586,0.01107982910811786
0.00807874160457016,0.009618583348575871,0.010700358014566433
0.008552374111466109,0.012336196822592621,0.011536595149653248
0.0073087667407206085,0.013582702832384462,0.011501442990997219
0.009381463175112131,0.014362521288063208,0.012218969096840468
0.005960565499996805,0.016181493591425327,0.013587331185684151
0.014192484917280293,0.014329910832766858,0.014096176875786147
0.012357164507146839,0.0013342537564137637,0.01417933043935387
0.014372579982588864,0.0014440623402360302,0.017599962260207446
0.012024965961378737,0.004273068168849217,0.017860441174864433
0.01475956810584682,0.0064460014686263025,0.019150116044344696
0.016089600057115336,0.006928093261804799,0.01868194048614099
0.0037443925286116315,0.007270360431085555,0.01544390167226073
0.0015991760262869521,0.008943478435682077,0.014417956918115723
0.00028558822563961217,0.009143451223889916,0.01601099874754569
0.0,0.009847728800801795,0.013298808101430507
0.01588782802165608,0.011280965495004047,0.011271466628878518
0.017282879116958087,0.013249026984570882,0.010319986697360384
0.017666115994956964,0.01654343934187931,0.009138926573635653
0.01793174040321984,0.01719439145473542,0.01920160022331728
0.01818771643481682,0.018549408007444524,0.016635946970284973
0.016846872237430168,0.02002112500979422,0.016277527787569735
0.02167118850314556,0.020247174110253088,0.01569185364945302
0.023696376659120562,0.01936133244898884,0.016487319541590256
0.02623090301469678,0.003221571349924416,0.016010376482906905
0.025507124657860782,0.01449595650157572,0.016153149271677884
0.024375889240856242,0.012606192302733566,0.017972121575040002
0.022328307239919333,0.01185633958421448,0.015263168482524507
0.016554181687611594,0.019740015834361385,0.012990968183364662
0.015677319707567063,0.02095759506233668,0.011866668169287017
0.014667187867373994,0.018452605087220502,0.010152372724074763
0.013441303786663987,0.010390751384275638,0.00946217329880405
0.01260088621033752,0.011348185100957843,0.011225100390694494
0.011911802241039849,0.012290429093941862,0.01045689897320479
0.01568519924028799,0.009114718916886668,0.010028975417211542
0.01695828204726763,0.013422230832123197,0.009174041093246417
0.02346871724975745,0.013883760130694174,0.01012036070665931
0.022462196418962285,0.0152856452383786,0.012237519246873541
0.021540719591659374,0.00807874160457016,0.012564889740467494
0.020492421086548678,0.008552374111466109,0.012670279423406813
0.020139677429710783,0.0073087667407206085,0.012042403224026619
0.0181988441791179,0.009381463175112131,0.010360336018995605
0.01352120695702339,0.005960565499996805,0.010278731907331348
0.012921495440034743,0.014192484917280293,0.017116992709948875
0.01174675090909301,0.012357164507146839,0.016069326999479494
0.018099683254693695,0.014372579982588864,0.0175240868950195
0.017523754504094036,0.012024965961378737,0.016555104171438552
0.015203566049012207,0.01475956810584682,0.0119700969422248
0.014920960540868503,0.016089600057115336,0.012394377941321005
0.012721074104010683,0.0037443925286116315,0.010568576541927392
0.012111291171407763,0.0015991760262869521,0.014044567269836421
0.011466548039995243,0.00028558822563961217,0.014472547225894996
0.010435281518412784,0.0,0.009775875835602547
0.010135511084915921,0.01588782802165608,0.009210163428936333
0.005129880826099401,0.017282879116958087,0.011409009440379023
0.004496821321527059,0.017666115994956964,0.008070884095340288
0.0055735925574636,0.01793174040321984,0.01263788161948783
0.0037420529339122254,0.01818771643481682,0.013579876232057052
0.0029679789830712043,0.016846872237430168,0.013903587423377264
0.0024093760939578115,0.02167118850314556,0.016767007348174327
0.0044073818275832035,0.023696376659120562,0.017180440161420486
0.005506999580849639,0.016554181687611594,0.017662622906479946
0.0059431587215641336,0.015677319707567063,0.012955641618994403
